timestamp,lat,long,bssid,signal_dbm,frequency,channel,ssid,devicename
20251023_115551,,,7e:8a:20:21:86:92,-75,2412,1,northtrail-guest,Unknown
20251023_115551,,,82:8a:20:49:26:46,-75,2437,6,northtrail-av,Unknown
20251023_115551,,,86:8a:20:21:86:49,-76,2437,6,northtrail-emps,Unknown
20251023_115551,,,82:8a:20:21:86:92,-76,2412,1,northtrail-av,Unknown
20251023_115551,,,78:8a:20:21:86:92,-77,2412,1,northtrail,Unknown
20251023_115551,,,82:8a:20:49:26:86,-77,2437,6,northtrail-av,Unknown
20251023_115551,,,02:17:c8:d2:87:b1,-78,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_115551,,,fc:27:a2:11:7d:ae,-78,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_115551,,,7e:8a:20:49:26:86,-78,2437,6,northtrail-guest,Unknown
20251023_115551,,,86:8a:20:49:26:86,-79,2437,6,northtrail-emps,Unknown
20251023_115551,,,86:8a:20:21:86:92,-79,2412,1,northtrail-emps,Unknown
20251023_115551,,,78:8a:20:49:26:86,-80,2437,6,northtrail,Unknown
20251023_115551,,,82:8a:20:22:86:49,-81,5200,41,northtrail-av,Unknown
20251023_115551,,,7e:8a:20:22:86:49,-81,5200,41,northtrail-guest,Unknown
20251023_115551,,,02:17:1a:c7:9a:37,-81,2457,10,Winegard2ghzC79A35,Unknown
20251023_115551,,,fe:9f:c2:35:ff:2d,-82,5720,145,northtrail-emps,Unknown
20251023_115551,,,f0:9f:c2:35:ff:2d,-83,5720,145,northtrail,Unknown
20251023_115551,,,f6:9f:c2:35:ff:2d,-83,5720,145,northtrail-guest,Unknown
20251023_115551,,,fa:9f:c2:35:ff:2d,-83,5720,145,northtrail-av,Unknown
20251023_115551,,,78:8a:20:22:86:49,-83,5200,41,northtrail,Unknown
20251023_115551,,,86:8a:20:22:86:49,-83,5200,41,northtrail-emps,Unknown
20251023_115551,,,02:17:1a:c6:29:e4,-86,5825,166,Pvt.WFR_Denali.5GHz.7373,Unknown
20251023_115551,,,7e:8a:20:4a:26:46,-86,5320,65,northtrail-guest,Unknown
20251023_115551,,,78:8a:20:4a:26:86,-86,5745,150,northtrail,Unknown
20251023_115551,,,86:8a:20:4a:26:86,-86,5745,150,northtrail-emps,Unknown
20251023_115551,,,78:8a:20:4a:26:46,-87,5320,65,northtrail,Unknown
20251023_115551,,,86:8a:20:4a:26:46,-87,5320,65,northtrail-emps,Unknown
20251023_115551,,,7e:8a:20:4a:26:86,-87,5745,150,northtrail-guest,Unknown
20251023_115551,,,82:8a:20:4a:26:86,-87,5745,150,northtrail-av,Unknown
20251023_115551,,,82:8a:20:4a:26:46,-88,5320,65,northtrail-av,Unknown
20251023_115915,,,78:8a:20:49:2d:4a,-45,2462,11,northtrail,Unknown
20251023_115915,,,78:8a:20:4a:2d:4a,-47,5600,121,northtrail,Unknown
20251023_115915,,,7e:8a:20:4a:2d:4a,-47,5600,121,northtrail-guest,Unknown
20251023_115915,,,82:8a:20:4a:2d:4a,-49,5600,121,northtrail-av,Unknown
20251023_115915,,,86:8a:20:4a:2d:4a,-49,5600,121,northtrail-emps,Unknown
20251023_115915,,,86:8a:20:21:86:49,-73,2437,6,northtrail-emps,Unknown
20251023_115915,,,82:8a:20:49:26:46,-74,2437,6,northtrail-av,Unknown
20251023_115915,,,02:17:c8:d2:87:b1,-74,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_115915,,,86:8a:20:21:86:92,-76,2412,1,northtrail-emps,Unknown
20251023_115915,,,7e:8a:20:21:86:92,-76,2412,1,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:21:86:92,-77,2412,1,northtrail,Unknown
20251023_115915,,,f0:9f:c2:34:ff:2d,-77,2412,1,northtrail,Unknown
20251023_115915,,,f6:9f:c2:34:ff:2d,-77,2412,1,northtrail-guest,Unknown
20251023_115915,,,82:8a:20:21:86:92,-77,2412,1,northtrail-av,Unknown
20251023_115915,,,fc:27:a2:11:7d:ae,-78,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_115915,,,78:8a:20:49:26:46,-79,2437,6,northtrail,Unknown
20251023_115915,,,86:8a:20:49:26:46,-79,2437,6,northtrail-emps,Unknown
20251023_115915,,,7e:8a:20:49:26:46,-80,2437,6,northtrail-guest,Unknown
20251023_115915,,,f0:9f:c2:35:ff:2d,-83,5720,145,northtrail,Unknown
20251023_115915,,,f6:9f:c2:35:ff:2d,-83,5720,145,northtrail-guest,Unknown
20251023_115915,,,fa:9f:c2:35:ff:2d,-83,5720,145,northtrail-av,Unknown
20251023_115915,,,fe:9f:c2:35:ff:2d,-84,5720,145,northtrail-emps,Unknown
20251023_115915,,,78:8a:20:4a:26:46,-85,5320,65,northtrail,Unknown
20251023_115915,,,7e:8a:20:4a:26:46,-86,5320,65,northtrail-guest,Unknown
20251023_115915,,,86:8a:20:4a:26:46,-86,5320,65,northtrail-emps,Unknown
20251023_115915,,,78:8a:20:49:2d:4a,-42,2462,11,northtrail,Unknown
20251023_115915,,,78:8a:20:4a:2d:4a,-44,5600,121,northtrail,Unknown
20251023_115915,,,7e:8a:20:4a:2d:4a,-44,5600,121,northtrail-guest,Unknown
20251023_115915,,,82:8a:20:4a:2d:4a,-44,5600,121,northtrail-av,Unknown
20251023_115915,,,86:8a:20:4a:2d:4a,-44,5600,121,northtrail-emps,Unknown
20251023_115915,,,86:8a:20:21:86:49,-73,2437,6,northtrail-emps,Unknown
20251023_115915,,,78:8a:20:21:86:92,-74,2412,1,northtrail,Unknown
20251023_115915,,,82:8a:20:49:26:46,-74,2437,6,northtrail-av,Unknown
20251023_115915,,,86:8a:20:21:86:92,-75,2412,1,northtrail-emps,Unknown
20251023_115915,,,7e:8a:20:21:86:92,-75,2412,1,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:49:26:46,-75,2437,6,northtrail,Unknown
20251023_115915,,,78:8a:20:21:86:49,-75,2437,6,northtrail,Unknown
20251023_115915,,,7e:8a:20:21:86:49,-75,2437,6,northtrail-guest,Unknown
20251023_115915,,,82:8a:20:21:86:49,-75,2437,6,northtrail-av,Unknown
20251023_115915,,,82:8a:20:21:86:92,-76,2412,1,northtrail-av,Unknown
20251023_115915,,,f0:9f:c2:34:ff:2d,-77,2412,1,northtrail,Unknown
20251023_115915,,,f6:9f:c2:34:ff:2d,-77,2412,1,northtrail-guest,Unknown
20251023_115915,,,02:17:c8:d2:87:b1,-78,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_115915,,,86:8a:20:49:26:46,-79,2437,6,northtrail-emps,Unknown
20251023_115915,,,7e:8a:20:49:26:46,-80,2437,6,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:22:86:49,-80,5200,41,northtrail,Unknown
20251023_115915,,,fc:27:a2:11:7d:ae,-81,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_115915,,,f6:9f:c2:35:ff:2d,-82,5720,145,northtrail-guest,Unknown
20251023_115915,,,fa:9f:c2:35:ff:2d,-82,5720,145,northtrail-av,Unknown
20251023_115915,,,02:17:1a:c6:7c:d1,-82,2437,6,Pvt.WFR_Denali.7129,Unknown
20251023_115915,,,f0:9f:c2:35:ff:2d,-83,5720,145,northtrail,Unknown
20251023_115915,,,fe:9f:c2:35:ff:2d,-83,5720,145,northtrail-emps,Unknown
20251023_115915,,,7e:8a:20:22:86:49,-83,5200,41,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:49:26:86,-85,2437,6,northtrail,Unknown
20251023_115915,,,02:17:1a:c6:29:e4,-85,5825,166,Pvt.WFR_Denali.5GHz.7373,Unknown
20251023_115915,,,78:8a:20:4a:26:46,-87,5320,65,northtrail,Unknown
20251023_115915,,,7e:8a:20:4a:26:46,-87,5320,65,northtrail-guest,Unknown
20251023_115915,,,86:8a:20:4a:26:46,-88,5320,65,northtrail-emps,Unknown
20251023_115915,,,82:8a:20:4a:26:46,-89,5320,65,northtrail-av,Unknown
20251023_115915,,,78:8a:20:49:2d:4a,-45,2462,11,northtrail,Unknown
20251023_115915,,,78:8a:20:4a:2d:4a,-49,5600,121,northtrail,Unknown
20251023_115915,,,7e:8a:20:4a:2d:4a,-49,5600,121,northtrail-guest,Unknown
20251023_115915,,,82:8a:20:4a:2d:4a,-49,5600,121,northtrail-av,Unknown
20251023_115915,,,86:8a:20:4a:2d:4a,-49,5600,121,northtrail-emps,Unknown
20251023_115915,,,f6:9f:c2:34:ff:2d,-67,2412,1,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:21:86:49,-71,2437,6,northtrail,Unknown
20251023_115915,,,86:8a:20:21:86:49,-73,2437,6,northtrail-emps,Unknown
20251023_115915,,,82:8a:20:21:86:49,-73,2437,6,northtrail-av,Unknown
20251023_115915,,,82:8a:20:49:26:46,-74,2437,6,northtrail-av,Unknown
20251023_115915,,,86:8a:20:21:86:92,-75,2412,1,northtrail-emps,Unknown
20251023_115915,,,7e:8a:20:21:86:92,-75,2412,1,northtrail-guest,Unknown
20251023_115915,,,7e:8a:20:21:86:49,-75,2437,6,northtrail-guest,Unknown
20251023_115915,,,f0:9f:c2:34:ff:2d,-76,2412,1,northtrail,Unknown
20251023_115915,,,82:8a:20:21:86:92,-76,2412,1,northtrail-av,Unknown
20251023_115915,,,86:8a:20:49:26:46,-76,2437,6,northtrail-emps,Unknown
20251023_115915,,,78:8a:20:49:26:46,-77,2437,6,northtrail,Unknown
20251023_115915,,,02:17:c8:d2:87:b1,-78,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_115915,,,fc:27:a2:11:7d:ae,-78,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_115915,,,7e:8a:20:49:26:86,-78,2437,6,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:21:86:92,-79,2412,1,northtrail,Unknown
20251023_115915,,,78:8a:20:49:26:86,-79,2437,6,northtrail,Unknown
20251023_115915,,,86:8a:20:49:26:86,-79,2437,6,northtrail-emps,Unknown
20251023_115915,,,7e:8a:20:49:26:46,-80,2437,6,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:22:86:49,-80,5200,41,northtrail,Unknown
20251023_115915,,,02:17:1a:c6:7c:d1,-82,2437,6,Pvt.WFR_Denali.7129,Unknown
20251023_115915,,,7e:8a:20:22:86:49,-83,5200,41,northtrail-guest,Unknown
20251023_115915,,,02:17:1a:c6:29:e5,-83,2452,9,Pvt.WFR_Denali.7373,Unknown
20251023_115915,,,7e:8a:20:4a:26:46,-84,5320,65,northtrail-guest,Unknown
20251023_115915,,,fa:9f:c2:35:ff:2d,-85,5720,145,northtrail-av,Unknown
20251023_115915,,,78:8a:20:4a:26:46,-85,5320,65,northtrail,Unknown
20251023_115915,,,86:8a:20:4a:26:46,-85,5320,65,northtrail-emps,Unknown
20251023_115915,,,82:8a:20:4a:26:46,-85,5320,65,northtrail-av,Unknown
20251023_115915,,,f0:9f:c2:35:ff:2d,-86,5720,145,northtrail,Unknown
20251023_115915,,,f6:9f:c2:35:ff:2d,-86,5720,145,northtrail-guest,Unknown
20251023_115915,,,fe:9f:c2:35:ff:2d,-86,5720,145,northtrail-emps,Unknown
20251023_115915,,,02:17:1a:c6:29:e4,-86,5825,166,Pvt.WFR_Denali.5GHz.7373,Unknown
20251023_115915,,,78:8a:20:49:2d:4a,-43,2462,11,northtrail,Unknown
20251023_115915,,,7e:8a:20:4a:2d:4a,-44,5600,121,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:4a:2d:4a,-45,5600,121,northtrail,Unknown
20251023_115915,,,82:8a:20:4a:2d:4a,-45,5600,121,northtrail-av,Unknown
20251023_115915,,,86:8a:20:4a:2d:4a,-45,5600,121,northtrail-emps,Unknown
20251023_115915,,,f0:9f:c2:34:ff:2d,-67,2412,1,northtrail,Unknown
20251023_115915,,,f6:9f:c2:34:ff:2d,-69,2412,1,northtrail-guest,Unknown
20251023_115915,,,86:8a:20:21:86:49,-73,2437,6,northtrail-emps,Unknown
20251023_115915,,,78:8a:20:49:26:46,-73,2437,6,northtrail,Unknown
20251023_115915,,,86:8a:20:49:26:46,-73,2437,6,northtrail-emps,Unknown
20251023_115915,,,7e:8a:20:49:26:46,-74,2437,6,northtrail-guest,Unknown
20251023_115915,,,82:8a:20:49:26:46,-74,2437,6,northtrail-av,Unknown
20251023_115915,,,82:8a:20:21:86:92,-75,2412,1,northtrail-av,Unknown
20251023_115915,,,78:8a:20:21:86:49,-75,2437,6,northtrail,Unknown
20251023_115915,,,7e:8a:20:21:86:49,-76,2437,6,northtrail-guest,Unknown
20251023_115915,,,86:8a:20:21:86:92,-77,2412,1,northtrail-emps,Unknown
20251023_115915,,,82:8a:20:21:86:49,-77,2437,6,northtrail-av,Unknown
20251023_115915,,,78:8a:20:21:86:92,-78,2412,1,northtrail,Unknown
20251023_115915,,,7e:8a:20:49:26:86,-78,2437,6,northtrail-guest,Unknown
20251023_115915,,,7e:8a:20:21:86:92,-79,2412,1,northtrail-guest,Unknown
20251023_115915,,,02:17:c8:d2:87:b1,-79,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_115915,,,78:8a:20:49:26:86,-79,2437,6,northtrail,Unknown
20251023_115915,,,86:8a:20:49:26:86,-79,2437,6,northtrail-emps,Unknown
20251023_115915,,,78:8a:20:22:86:49,-80,5200,41,northtrail,Unknown
20251023_115915,,,fc:27:a2:11:7d:ae,-82,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_115915,,,f6:9f:c2:35:ff:2d,-82,5720,145,northtrail-guest,Unknown
20251023_115915,,,02:17:1a:c6:7c:d1,-82,2437,6,Pvt.WFR_Denali.7129,Unknown
20251023_115915,,,f0:9f:c2:35:ff:2d,-83,5720,145,northtrail,Unknown
20251023_115915,,,fe:9f:c2:35:ff:2d,-83,5720,145,northtrail-emps,Unknown
20251023_115915,,,fa:9f:c2:35:ff:2d,-83,5720,145,northtrail-av,Unknown
20251023_115915,,,7e:8a:20:22:86:49,-83,5200,41,northtrail-guest,Unknown
20251023_115915,,,02:17:1a:c6:29:e5,-83,2452,9,Pvt.WFR_Denali.7373,Unknown
20251023_115915,,,02:17:1a:c6:29:e4,-84,5825,166,Pvt.WFR_Denali.5GHz.7373,Unknown
20251023_115915,,,82:8a:20:4a:26:46,-86,5320,65,northtrail-av,Unknown
20251023_115915,,,86:8a:20:4a:26:86,-86,5745,150,northtrail-emps,Unknown
20251023_115915,,,78:8a:20:4a:26:86,-87,5745,150,northtrail,Unknown
20251023_115915,,,7e:8a:20:4a:26:86,-87,5745,150,northtrail-guest,Unknown
20251023_115915,,,82:8a:20:4a:26:86,-87,5745,150,northtrail-av,Unknown
20251023_115915,,,7e:8a:20:4a:26:46,-88,5320,65,northtrail-guest,Unknown
20251023_115915,,,78:8a:20:4a:26:46,-89,5320,65,northtrail,Unknown
20251023_115915,,,86:8a:20:4a:26:46,-89,5320,65,northtrail-emps,Unknown
20251023_120024,,,78:8a:20:49:2d:4a,-44,2462,11,northtrail,Unknown
20251023_120024,,,78:8a:20:4a:2d:4a,-50,5600,121,northtrail,Unknown
20251023_120024,,,86:8a:20:4a:2d:4a,-50,5600,121,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:4a:2d:4a,-50,5600,121,northtrail-av,Unknown
20251023_120024,,,7e:8a:20:4a:2d:4a,-51,5600,121,northtrail-guest,Unknown
20251023_120024,,,78:8a:20:21:86:92,-66,2412,1,northtrail,Unknown
20251023_120024,,,7e:8a:20:21:86:92,-74,2412,1,northtrail-guest,Unknown
20251023_120024,,,78:8a:20:49:26:46,-75,2437,6,northtrail,Unknown
20251023_120024,,,82:8a:20:21:86:49,-75,2437,6,northtrail-av,Unknown
20251023_120024,,,f0:9f:c2:34:ff:2d,-76,2412,1,northtrail,Unknown
20251023_120024,,,fa:9f:c2:34:ff:2d,-76,2412,1,northtrail-av,Unknown
20251023_120024,,,fe:9f:c2:34:ff:2d,-76,2412,1,northtrail-emps,Unknown
20251023_120024,,,86:8a:20:49:26:86,-76,2437,6,northtrail-emps,Unknown
20251023_120024,,,86:8a:20:21:86:49,-76,2437,6,northtrail-emps,Unknown
20251023_120024,,,86:8a:20:21:86:92,-77,2412,1,northtrail-emps,Unknown
20251023_120024,,,f6:9f:c2:34:ff:2d,-77,2412,1,northtrail-guest,Unknown
20251023_120024,,,7e:8a:20:21:86:49,-77,2437,6,northtrail-guest,Unknown
20251023_120024,,,82:8a:20:49:26:46,-77,2437,6,northtrail-av,Unknown
20251023_120024,,,02:17:c8:d2:87:b1,-78,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_120024,,,fc:27:a2:11:7d:ae,-78,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_120024,,,86:8a:20:49:26:46,-79,2437,6,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:49:26:86,-79,2437,6,northtrail-av,Unknown
20251023_120024,,,7e:8a:20:49:26:86,-81,2437,6,northtrail-guest,Unknown
20251023_120024,,,02:17:1a:c6:29:e4,-84,5825,166,Pvt.WFR_Denali.5GHz.7373,Unknown
20251023_120024,,,86:8a:20:4a:26:46,-84,5320,65,northtrail-emps,Unknown
20251023_120024,,,f0:9f:c2:35:ff:2d,-85,5720,145,northtrail,Unknown
20251023_120024,,,f6:9f:c2:35:ff:2d,-85,5720,145,northtrail-guest,Unknown
20251023_120024,,,fe:9f:c2:35:ff:2d,-85,5720,145,northtrail-emps,Unknown
20251023_120024,,,fa:9f:c2:35:ff:2d,-85,5720,145,northtrail-av,Unknown
20251023_120024,,,78:8a:20:4a:26:46,-85,5320,65,northtrail,Unknown
20251023_120024,,,78:8a:20:49:2d:4a,-44,2462,11,northtrail,Unknown
20251023_120024,,,78:8a:20:4a:2d:4a,-45,5600,121,northtrail,Unknown
20251023_120024,,,7e:8a:20:4a:2d:4a,-45,5600,121,northtrail-guest,Unknown
20251023_120024,,,86:8a:20:4a:2d:4a,-45,5600,121,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:4a:2d:4a,-45,5600,121,northtrail-av,Unknown
20251023_120024,,,fa:9f:c2:34:ff:2d,-69,2412,1,northtrail-av,Unknown
20251023_120024,,,f6:9f:c2:34:ff:2d,-70,2412,1,northtrail-guest,Unknown
20251023_120024,,,fe:9f:c2:34:ff:2d,-70,2412,1,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:49:26:46,-73,2437,6,northtrail-av,Unknown
20251023_120024,,,86:8a:20:49:26:46,-74,2437,6,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:21:86:92,-74,2412,1,northtrail-av,Unknown
20251023_120024,,,7e:8a:20:49:26:46,-74,2437,6,northtrail-guest,Unknown
20251023_120024,,,78:8a:20:49:26:46,-75,2437,6,northtrail,Unknown
20251023_120024,,,f0:9f:c2:34:ff:2d,-76,2412,1,northtrail,Unknown
20251023_120024,,,78:8a:20:21:86:92,-76,2412,1,northtrail,Unknown
20251023_120024,,,7e:8a:20:21:86:92,-76,2412,1,northtrail-guest,Unknown
20251023_120024,,,7e:8a:20:21:86:49,-76,2437,6,northtrail-guest,Unknown
20251023_120024,,,86:8a:20:49:26:86,-76,2437,6,northtrail-emps,Unknown
20251023_120024,,,86:8a:20:21:86:49,-76,2437,6,northtrail-emps,Unknown
20251023_120024,,,02:17:c8:d2:87:b1,-76,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_120024,,,86:8a:20:21:86:92,-77,2412,1,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:21:86:49,-78,2437,6,northtrail-av,Unknown
20251023_120024,,,78:8a:20:21:86:49,-78,2437,6,northtrail,Unknown
20251023_120024,,,82:8a:20:49:26:86,-80,2437,6,northtrail-av,Unknown
20251023_120024,,,fc:27:a2:11:7d:ae,-80,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_120024,,,78:8a:20:22:86:49,-80,5200,41,northtrail,Unknown
20251023_120024,,,7e:8a:20:49:26:86,-81,2437,6,northtrail-guest,Unknown
20251023_120024,,,f6:9f:c2:35:ff:2d,-82,5720,145,northtrail-guest,Unknown
20251023_120024,,,7e:8a:20:22:86:49,-82,5200,41,northtrail-guest,Unknown
20251023_120024,,,82:8a:20:22:86:49,-82,5200,41,northtrail-av,Unknown
20251023_120024,,,f0:9f:c2:35:ff:2d,-83,5720,145,northtrail,Unknown
20251023_120024,,,fe:9f:c2:35:ff:2d,-83,5720,145,northtrail-emps,Unknown
20251023_120024,,,fa:9f:c2:35:ff:2d,-83,5720,145,northtrail-av,Unknown
20251023_120024,,,86:8a:20:22:86:49,-83,5200,41,northtrail-emps,Unknown
20251023_120024,,,02:17:1a:c6:29:e4,-84,5825,166,Pvt.WFR_Denali.5GHz.7373,Unknown
20251023_120024,,,7e:8a:20:4a:26:46,-84,5320,65,northtrail-guest,Unknown
20251023_120024,,,86:8a:20:4a:26:46,-85,5320,65,northtrail-emps,Unknown
20251023_120024,,,7e:8a:20:4a:26:86,-85,5745,150,northtrail-guest,Unknown
20251023_120024,,,86:8a:20:4a:26:86,-85,5745,150,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:4a:26:46,-85,5320,65,northtrail-av,Unknown
20251023_120024,,,78:8a:20:4a:26:46,-86,5320,65,northtrail,Unknown
20251023_120024,,,78:8a:20:4a:26:86,-86,5745,150,northtrail,Unknown
20251023_120024,,,82:8a:20:4a:26:86,-86,5745,150,northtrail-av,Unknown
20251023_120024,,,78:8a:20:49:2d:4a,-44,2462,11,northtrail,Unknown
20251023_120024,,,78:8a:20:4a:2d:4a,-52,5600,121,northtrail,Unknown
20251023_120024,,,86:8a:20:4a:2d:4a,-52,5600,121,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:4a:2d:4a,-52,5600,121,northtrail-av,Unknown
20251023_120024,,,7e:8a:20:4a:2d:4a,-53,5600,121,northtrail-guest,Unknown
20251023_120024,,,f6:9f:c2:34:ff:2d,-70,2412,1,northtrail-guest,Unknown
20251023_120024,,,82:8a:20:21:86:49,-72,2437,6,northtrail-av,Unknown
20251023_120024,,,78:8a:20:21:86:49,-72,2437,6,northtrail,Unknown
20251023_120024,,,82:8a:20:49:26:46,-73,2437,6,northtrail-av,Unknown
20251023_120024,,,7e:8a:20:21:86:49,-74,2437,6,northtrail-guest,Unknown
20251023_120024,,,86:8a:20:49:26:46,-74,2437,6,northtrail-emps,Unknown
20251023_120024,,,7e:8a:20:49:26:46,-74,2437,6,northtrail-guest,Unknown
20251023_120024,,,fa:9f:c2:34:ff:2d,-75,2412,1,northtrail-av,Unknown
20251023_120024,,,78:8a:20:21:86:92,-75,2412,1,northtrail,Unknown
20251023_120024,,,78:8a:20:49:26:46,-75,2437,6,northtrail,Unknown
20251023_120024,,,82:8a:20:21:86:92,-75,2412,1,northtrail-av,Unknown
20251023_120024,,,86:8a:20:21:86:92,-76,2412,1,northtrail-emps,Unknown
20251023_120024,,,f0:9f:c2:34:ff:2d,-76,2412,1,northtrail,Unknown
20251023_120024,,,7e:8a:20:21:86:92,-76,2412,1,northtrail-guest,Unknown
20251023_120024,,,86:8a:20:49:26:86,-76,2437,6,northtrail-emps,Unknown
20251023_120024,,,86:8a:20:21:86:49,-76,2437,6,northtrail-emps,Unknown
20251023_120024,,,fc:27:a2:11:7d:ae,-76,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_120024,,,fe:9f:c2:34:ff:2d,-77,2412,1,northtrail-emps,Unknown
20251023_120024,,,02:17:c8:d2:87:b1,-78,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_120024,,,82:8a:20:49:26:86,-80,2437,6,northtrail-av,Unknown
20251023_120024,,,78:8a:20:22:86:49,-80,5200,41,northtrail,Unknown
20251023_120024,,,7e:8a:20:49:26:86,-81,2437,6,northtrail-guest,Unknown
20251023_120024,,,7e:8a:20:22:86:49,-82,5200,41,northtrail-guest,Unknown
20251023_120024,,,82:8a:20:22:86:49,-82,5200,41,northtrail-av,Unknown
20251023_120024,,,86:8a:20:22:86:49,-83,5200,41,northtrail-emps,Unknown
20251023_120024,,,f0:9f:c2:35:ff:2d,-84,5720,145,northtrail,Unknown
20251023_120024,,,7e:8a:20:4a:26:46,-84,5320,65,northtrail-guest,Unknown
20251023_120024,,,fe:9f:c2:35:ff:2d,-85,5720,145,northtrail-emps,Unknown
20251023_120024,,,fa:9f:c2:35:ff:2d,-85,5720,145,northtrail-av,Unknown
20251023_120024,,,86:8a:20:4a:26:46,-85,5320,65,northtrail-emps,Unknown
20251023_120024,,,7e:8a:20:4a:26:86,-85,5745,150,northtrail-guest,Unknown
20251023_120024,,,86:8a:20:4a:26:86,-85,5745,150,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:4a:26:46,-85,5320,65,northtrail-av,Unknown
20251023_120024,,,02:17:1a:c6:29:e4,-86,5825,166,Pvt.WFR_Denali.5GHz.7373,Unknown
20251023_120024,,,f6:9f:c2:35:ff:2d,-86,5720,145,northtrail-guest,Unknown
20251023_120024,,,78:8a:20:4a:26:46,-86,5320,65,northtrail,Unknown
20251023_120024,,,78:8a:20:4a:26:86,-86,5745,150,northtrail,Unknown
20251023_120024,,,82:8a:20:4a:26:86,-86,5745,150,northtrail-av,Unknown
20251023_120024,,,7e:8a:20:4a:2d:4a,-45,5600,121,northtrail-guest,Unknown
20251023_120024,,,78:8a:20:4a:2d:4a,-46,5600,121,northtrail,Unknown
20251023_120024,,,86:8a:20:4a:2d:4a,-46,5600,121,northtrail-emps,Unknown
20251023_120024,,,82:8a:20:4a:2d:4a,-46,5600,121,northtrail-av,Unknown
20251023_120024,,,78:8a:20:49:2d:4a,-47,2462,11,northtrail,Unknown
20251023_120024,,,fe:9f:c2:34:ff:2d,-69,2412,1,northtrail-emps,Unknown
20251023_120024,,,f6:9f:c2:34:ff:2d,-71,2412,1,northtrail-guest,Unknown
20251023_120024,,,f0:9f:c2:34:ff:2d,-72,2412,1,northtrail,Unknown
20251023_120024,,,82:8a:20:21:86:49,-72,2437,6,northtrail-av,Unknown
20251023_120024,,,78:8a:20:21:86:49,-72,2437,6,northtrail,Unknown
20251023_120024,,,7e:8a:20:21:86:49,-74,2437,6,northtrail-guest,Unknown
20251023_120024,,,78:8a:20:49:26:46,-74,2437,6,northtrail,Unknown
20251023_120024,,,86:8a:20:49:26:46,-74,2437,6,northtrail-emps,Unknown
20251023_120024,,,7e:8a:20:49:26:46,-74,2437,6,northtrail-guest,Unknown
20251023_120024,,,fa:9f:c2:34:ff:2d,-75,2412,1,northtrail-av,Unknown
20251023_120024,,,82:8a:20:49:26:46,-75,2437,6,northtrail-av,Unknown
20251023_120024,,,82:8a:20:21:86:92,-75,2412,1,northtrail-av,Unknown
20251023_120024,,,86:8a:20:21:86:92,-76,2412,1,northtrail-emps,Unknown
20251023_120024,,,86:8a:20:49:26:86,-76,2437,6,northtrail-emps,Unknown
20251023_120024,,,86:8a:20:21:86:49,-76,2437,6,northtrail-emps,Unknown
20251023_120024,,,02:17:c8:d2:87:b1,-76,2462,11,DIRECT-6kAlan-Copier,Unknown
20251023_120024,,,7e:8a:20:21:86:92,-78,2412,1,northtrail-guest,Unknown
20251023_120024,,,78:8a:20:21:86:92,-79,2412,1,northtrail,Unknown
20251023_120024,,,fc:27:a2:11:7d:ae,-79,5805,162,WIVU-FC27A2117DAE,Unknown
20251023_120024,,,82:8a:20:49:26:86,-80,2437,6,northtrail-av,Unknown
20251023_120024,,,7e:8a:20:49:26:86,-81,2437,6,northtrail-guest,Unknown
20251023_120024,,,78:8a:20:22:86:49,-81,5200,41,northtrail,Unknown
20251023_120024,,,82:8a:20:22:86:49,-81,5200,41,northtrail-av,Unknown
20251023_120024,,,78:8a:20:49:26:86,-81,2437,6,northtrail,Unknown
20251023_120024,,,f0:9f:c2:35:ff:2d,-82,5720,145,northtrail,Unknown
